cctv_ID,Direction,RoadName,VideoStreamURL
C000122,N,光復街,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000122
C000245,E,大同路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000245
C000246,W,環河路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000246
C000004,NE,重陽路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000004
C000125,NW,永福橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000125
C000003,SW,縣民大道三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000003
C000124,NW,永福橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000124
C000487,NW,中興路三段,https://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000487
C000240,SE,玉田路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000240
C000242,N,瑪鋉路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000242
C000121,W,中正橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000121
C000006,SE,忠孝橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000006
C000248,SE,洲后路,http://192.168.1.91/web/cctv/liveview.html?serverId=ec55548b-020e-4456-9461-3ae3a0aed09d&amp;jobId=daf4a109-1d12-4bc5-8b82-b06d57bb2a81
C000005,NE,臺北大橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000005
C000247,NW,景平路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000247
C000117,SE,保順路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000117
C000008,S,民權路,http://192.168.1.91/web/cctv/liveview.html?serverId=ec55548b-020e-4456-9461-3ae3a0aed09d&amp;jobId=6e9ba143-5c96-4420-b16e-f9305004453d
C000129,NW,中興路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000129
C000007,E,104,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000007
C000249,NE,重陽大橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000249
C000112,E,新北大道二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000112
C000233,E,汽車路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000233
C000111,SE,忠孝橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000111
C000232,E,汽車路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000232
C000235,NW,興隆街,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000235
C000114,SE,新五路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000114
C000113,NE,新北大道五段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000113
C000234,NE,佳園路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000234
C000231,NW,中山路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000231
C000110,S,中華路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000110
C000230,W,三爪子坑路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000230
C000119,N,保生路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000119
